"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"SPWR","SunPower Corporation","8.37","1167542130.78","n/a","2005","Technology","Semiconductors","http://www.nasdaq.com/symbol/spwr",
"RUN","Sunrun Inc.","6.05","642862406.45","n/a","2015","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/run",
"SBCP","Sunshine Bancorp, Inc.","21.93","176021320.44","n/a","2014","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sbcp",
"SUNW","Sunworks, Inc.","1.5","33683496","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/sunw",
"SMCI","Super Micro Computer, Inc.","21","1022552832","n/a","2007","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/smci",
"SPCB","SuperCom, Ltd.","2.66","39735981.74","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/spcb",
"SCON","Superconductor Technologies Inc.","1.12","12011172.32","n/a","1993","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/scon",
"SGC","Superior Uniform Group, Inc.","23","339764096","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sgc",
"SUPN","Supernus Pharmaceuticals, Inc.","38.05","1929101135.5","n/a","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/supn",
"SPRT","support.com, Inc.","2.35","43958066","n/a","2000","Technology","EDP Services","http://www.nasdaq.com/symbol/sprt",
"SGRY","Surgery Partners, Inc.","9.55","469106419.05","n/a","2015","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/sgry",
"SRDX","Surmodics, Inc.","30.05","393954328.05","n/a","1998","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/srdx",
"SBBX","Sussex Bancorp","23.4","141340212","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbbx",
"SIVB","SVB Financial Group","172.88","9109592636.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sivb",
"SIVBO","SVB Financial Group","27.25","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sivbo",
"SYKE","Sykes Enterprises, Incorporated","27.37","1177162707.21","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/syke",
"SYMC","Symantec Corporation","34.16","20992683974.64","n/a","1989","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/symc",
"SYNC","Synacor, Inc.","2.65","102471286.5","n/a","2012","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sync",
"SYNL","Synalloy Corporation","11.5","100244269.5","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/synl",
"SYNA","Synaptics Incorporated","39.54","1333880278.86","n/a","2002","Technology","Semiconductors","http://www.nasdaq.com/symbol/syna",
"SNCR","Synchronoss Technologies, Inc.","9.82","455377655.4","n/a","2006","Technology","EDP Services","http://www.nasdaq.com/symbol/sncr",
"SNDX","Syndax Pharmaceuticals, Inc.","11.81","262417940.18","n/a","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sndx",
"SGYP","Synergy Pharmaceuticals, Inc.","2.67","600629692.47","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sgyp",
"SYBX","Synlogic, Inc.","18.65","303668550.4","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/sybx",
"SNPS","Synopsys, Inc.","81.15","12192597852.45","n/a","1992","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/snps",
"SYNT","Syntel, Inc.","18.39","1538793272.55","n/a","1997","Technology","EDP Services","http://www.nasdaq.com/symbol/synt",
"SYMX","Synthesis Energy Systems, Inc.","0.4996","43665040","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/symx",
"SYPR","Sypris Solutions, Inc.","1.44","30856430.88","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sypr",
"SYRS","Syros Pharmaceuticals, Inc.","16.67","437757584.01","n/a","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/syrs",
"TROW","T. Rowe Price Group, Inc.","85.1","20454462481.1","n/a","1986","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/trow",
"TTOO","T2 Biosystems, Inc.","4.45","136901219.55","n/a","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ttoo",
"TRHC","Tabula Rasa HealthCare, Inc.","26.04","465622151.4","n/a","2016","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/trhc",
"TCMD","Tactile Systems Technology, Inc.","33","581772873","n/a","2016","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tcmd",
"TAIT","Taitron Components Incorporated","1.58","8801938.26","n/a","1995","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/tait",
"TTWO","Take-Two Interactive Software, Inc.","102.38","10906317597.32","n/a","1997","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ttwo",
"TLND","Talend S.A.","39.63","733816781.37","18516699","2016","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tlnd",
"TNDM","Tandem Diabetes Care, Inc.","0.5701","28635513.5631","n/a","2013","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tndm",
"TLF","Tandy Leather Factory, Inc.","8.1","75093982.2","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/tlf",
"TANH","Tantech Holdings Ltd.","3.99","97004620.65","n/a","2015","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/tanh",
"TPIV","TapImmune Inc.","3.09","31391288.37","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tpiv",
"TEDU","Tarena International, Inc.","14.52","466029418.8","32095690","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/tedu",
"TATT","TAT Technologies Ltd.","10.7","94464350.8","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/tatt",
"TAYD","Taylor Devices, Inc.","11.03","38107480.82","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tayd",
"CGBD","TCG BDC, Inc.","18.5","1144407188","n/a","2017","n/a","n/a","http://www.nasdaq.com/symbol/cgbd",
"TCPC","TCP Capital Corp.","15.94","937147699.88","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/tcpc",
"AMTD","TD Ameritrade Holding Corporation","46.06","24326553764.1","n/a","1997","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/amtd",
"PETZ","TDH Holdings, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/petz",
